KEY , ALPHA1 , ALPHA2 , GAPS , MATCHES , ALL , OVERLAP_TYPE ,R1L,R1S,R1E,R2L,R2S,R2E
origSeq_35-origSeq_91,0.408039688,0.407477727,0.036137343,0.249051485,0.162673574,Good Overlap,6520,0,5593,12771,7187,12767
origSeq_64-origSeq_77,0.408136235,0.408360129,0.046811404,0.24438983,0.158245191,Good Overlap,3939,0,2157,3518,1346,3505
origSeq_1-origSeq_100,0.408150148,0.40693031,0.042383609,0.2425361,0.155825797,Good Overlap,3177,2,3177,16312,4604,7763
origSeq_138-origSeq_161,0.409044325,0.406000515,0.038938777,0.257473779,0.171727967,Good Overlap,12367,4570,7763,3173,9,3162
origSeq_145-origSeq_181,0.409314894,0.406958187,0.040906882,0.25062285,0.165282625,Good Overlap,2575,0,2575,11249,3716,6266
origSeq_47-origSeq_74,0.40944796,0.411374511,0.040969307,0.254338345,0.168120349,Good Overlap,4043,0,3753,8911,5123,8906
origSeq_116-origSeq_184,0.411211238,0.412223839,0.0378886,0.247301991,0.159389363,Good Overlap,16597,0,9309,15396,6041,15389
origSeq_12-origSeq_31,0.411290323,0.413392857,0.044529662,0.250544198,0.162216266,Good Overlap,459,0,459,2791,657,1120
origSeq_140-origSeq_165,0.411307338,0.411146285,0.037394192,0.252919838,0.16577249,Good Overlap,13483,0,10527,22641,12111,22631
origSeq_115-origSeq_178,0.411635404,0.408340701,0.03975628,0.252448659,0.166467789,Good Overlap,2809,0,2809,6981,4015,6786
origSeq_118-origSeq_152,0.412185312,0.412360387,0.038029099,0.266032173,0.181343967,Good Overlap,2767,0,2767,14143,3946,6715
origSeq_129-origSeq_176,0.412228418,0.411492925,0.037265913,0.246341465,0.158115377,Good Overlap,17989,7590,11878,4281,3,4278
origSeq_13-origSeq_19,0.412242349,0.409290647,0.032811385,0.263747216,0.178565633,Good Overlap,2939,1362,2022,691,24,676
origSeq_185-origSeq_62,0.412556054,0.415780446,0.036748934,0.250650575,0.161535936,Good Overlap,16198,13299,14495,1217,0,1212
origSeq_25-origSeq_75,0.412712073,0.412350843,0.034581642,0.253075234,0.165690306,Good Overlap,3903,0,3357,7594,4231,7583
origSeq_152-origSeq_95,0.414151576,0.413003304,0.035203476,0.258526212,0.172250018,Good Overlap,14143,0,7410,11131,3749,11124
origSeq_126-origSeq_48,0.414993726,0.412875807,0.036148563,0.252591235,0.164555521,Good Overlap,2646,0,2646,7106,3730,6353
origSeq_37-origSeq_46,0.415434694,0.416305525,0.039657077,0.255461266,0.167497017,Good Overlap,5744,0,3063,4709,1629,4703
origSeq_164-origSeq_89,0.415489405,0.417644102,0.037207889,0.249949902,0.161187885,Good Overlap,4943,2,4943,17466,6951,11936
origSeq_120-origSeq_133,0.41551145,0.414008449,0.037891699,0.255509839,0.167443332,Good Overlap,6804,0,6804,17758,9571,16333
origSeq_120-origSeq_169,0.416452442,0.41673804,0.038120088,0.254697631,0.166650801,Good Overlap,6804,0,6804,18645,9534,16346
origSeq_187-origSeq_96,0.416467383,0.420641361,0.038121806,0.256989618,0,Good Overlap,27328,0,13758,19709,5707,19703
origSeq_133-origSeq_140,0.416564612,0.41637931,0.038079629,0.256964542,0.16852438,Good Overlap,17758,0,9184,13483,4289,13466
origSeq_20-origSeq_55,0.417232022,0.422197309,0.038617548,0.254869782,0.165148096,Good Overlap,1845,0,1845,5971,2577,4460
origSeq_192-origSeq_66,0.417435518,0.41708221,0.038693754,0.254496217,0,Good Overlap,47088,17394,29791,12390,4,12383
origSeq_100-origSeq_31,0.418888723,0.416454749,0.035873266,0.265067005,0.177935028,Good Overlap,16312,9599,12411,2791,0,2784
origSeq_190-origSeq_74,0.419904503,0.417669173,0.037993591,0.257081649,0.168270622,Good Overlap,31476,10131,19101,8911,17,8905
origSeq_86-origSeq_89,0.420221787,0.418933054,0.038747704,0.260608824,0.173303699,Good Overlap,3221,0,3221,17466,4444,7648
origSeq_165-origSeq_98,0.420277661,0.420399579,0.038700594,0.254209722,0.164642854,Good Overlap,22641,17887,19885,2007,0,1999
origSeq_37-origSeq_42,0.421378598,0.423823664,0.035624028,0.256149569,0.166581427,Good Overlap,5744,0,3674,6699,2975,6686
origSeq_104-origSeq_134,0.421837709,0.423997962,0.03934807,0.263389125,0.174028509,Good Overlap,4949,0,4949,18418,6783,11776
origSeq_101-origSeq_30,0.421918315,0.421276596,0.036143,0.261954872,0.173195791,Good Overlap,10048,4644,6927,2294,7,2284
origSeq_142-origSeq_61,0.422905028,0.421612542,0.045697356,0.264847752,0.175340366,Good Overlap,757,0,757,2002,1033,1786
origSeq_127-origSeq_51,0.423467087,0.424310636,0.039948494,0.259757572,0.170564895,Good Overlap,16943,8091,11848,3798,20,3790
origSeq_59-origSeq_79,0.423714661,0.424538416,0.040332188,0.263200963,0.173550763,Good Overlap,10331,1949,5501,3576,1,3565
origSeq_169-origSeq_179,0.424400417,0.425140897,0.037728445,0.2626612,0.172345951,Good Overlap,18645,2344,9263,6953,2,6942
origSeq_159-origSeq_73,0.424504159,0.421419383,0.039427948,0.266803057,0.178467633,Good Overlap,3981,0,3981,12487,5397,9328
origSeq_192-origSeq_90,0.424579669,0.422454434,0.039624455,0.253579418,0,Good Overlap,47088,13663,27855,14077,1,14070
origSeq_109-origSeq_112,0.425060926,0.424827306,0.038653017,0.264310763,0.17550261,Good Overlap,9570,0,6279,11483,5202,11475
origSeq_10-origSeq_103,0.425142857,0.425142857,0.04226654,0.271742856,0.184353883,Good Overlap,3535,918,2034,1130,8,1124
origSeq_129-origSeq_57,0.425286687,0.425453911,0.039538838,0.257659393,0.167627888,Good Overlap,17989,812,8118,7337,2,7313
origSeq_152-origSeq_82,0.425709516,0.426060842,0.037110598,0.268313434,0.179901805,Good Overlap,14143,0,7650,11561,3827,11488
origSeq_29-origSeq_52,0.426196132,0.425123236,0.036559773,0.265028584,0.175540263,Good Overlap,3960,0,2512,4444,1934,4435
origSeq_37-origSeq_58,0.426238009,0.426980839,0.040102433,0.257654665,0.167233756,Good Overlap,5744,1887,3531,1666,0,1649
origSeq_170-origSeq_92,0.426728415,0.427675033,0.044115218,0.274471924,0.185798747,Good Overlap,3575,552,1842,1297,0,1295
origSeq_127-origSeq_24,0.427077166,0.426227888,0.043770078,0.267875558,0.178019038,Good Overlap,16943,6815,11143,4348,6,4319
origSeq_114-origSeq_188,0.427401982,0.428448554,0.039468969,0.264975704,0.174707461,Good Overlap,11237,0,7936,15308,7331,15301
origSeq_1-origSeq_89,0.427763565,0.427686507,0.039653141,0.255281395,0.164398267,Good Overlap,3177,0,3177,17466,4250,7426
origSeq_49-origSeq_64,0.428253615,0.42556996,0.042335421,0.251990891,0.16054339,Good Overlap,2468,0,1925,3939,2027,3931
origSeq_109-origSeq_38,0.428769786,0.427125882,0.03845829,0.264244881,0.174302774,Good Overlap,9570,0,4632,5841,1233,5834
origSeq_140-origSeq_166,0.429597506,0.425549338,0.039060745,0.262489983,0.171428484,Good Overlap,13483,6112,9282,3139,8,3126
origSeq_170-origSeq_21,0.429932513,0.420967742,0.045798249,0.267320248,0.176530639,Good Overlap,3575,1097,2180,1092,41,1085
origSeq_143-origSeq_4,0.430548437,0.409984068,0.037957232,0.251863635,0.157642357,Good Overlap,1948,0,840,781,3,775
origSeq_192-origSeq_88,0.431126597,0.429137529,0.04550246,0.259599331,0.16811587,Good Overlap,47088,42783,44639,1870,0,1841
origSeq_101-origSeq_25,0.431587177,0.432790905,0.039460832,0.267660276,0.176097182,Good Overlap,10048,1106,4970,3903,11,3894
origSeq_53-origSeq_89,0.434899913,0.43563668,0.041261766,0.264718344,0.172558694,Good Overlap,5003,6,5003,17466,6493,11505
origSeq_89-origSeq_98,0.435008666,0.433904927,0.043292093,0.258685571,0.166028479,Good Overlap,17466,12850,14858,2007,0,1999
origSeq_164-origSeq_66,0.435944944,0.436541512,0.04058311,0.266630071,0.174676213,Good Overlap,4943,2,4943,12390,6393,11346
origSeq_151-origSeq_62,0.436363636,0.438862209,0.040240083,0.273786605,0.180250254,Good Overlap,15444,12766,13942,1217,17,1205
origSeq_112-origSeq_40,0.436654488,0.437043616,0.042171391,0.268892794,0.177349149,Good Overlap,11483,1367,5789,4447,11,4440
origSeq_152-origSeq_97,0.436836474,0.434041849,0.038979497,0.270831151,0.178814586,Good Overlap,14143,1992,7300,5262,0,5248
origSeq_106-origSeq_48,0.437056253,0.4351281,0.040809481,0.26137883,0.167889822,Good Overlap,3408,0,3201,7106,3916,7092
origSeq_6-origSeq_78,0.437441204,0.43496063,0.039277281,0.277054152,0.186555427,Good Overlap,1395,0,1395,5526,1794,3175
origSeq_187-origSeq_42,0.438125988,0.439492539,0.040396419,0.270283801,0.177927546,Good Overlap,27328,12152,18801,6699,0,6686
origSeq_107-origSeq_185,0.438268187,0.438516879,0.040695286,0.268805392,0.177133082,Good Overlap,3958,0,3958,16198,5073,9035
origSeq_146-origSeq_68,0.438307575,0.440151515,0.041143754,0.272090825,0.179903279,Good Overlap,1730,0,1730,6602,2217,3960
origSeq_144-origSeq_93,0.440449988,0.441815077,0.04320861,0.275082009,0.182629422,Good Overlap,1801,0,1801,11829,2288,4099
origSeq_174-origSeq_189,0.440578712,0.440707152,0.040961084,0.272726937,0.180179948,Good Overlap,7674,0,7674,39864,9744,17422
origSeq_110-origSeq_33,0.440854173,0.435460993,0.038076197,0.284160059,0.194933739,Good Overlap,1989,0,1569,3124,1570,3105
origSeq_104-origSeq_90,0.442230364,0.441831351,0.039874465,0.267019113,0.173148289,Good Overlap,4949,0,4949,14077,6242,11183
origSeq_144-origSeq_37,0.442506143,0.439891385,0.051560136,0.268797782,0.174372515,Good Overlap,1801,0,1801,5744,2269,4051
origSeq_133-origSeq_167,0.44312952,0.440976806,0.039905795,0.267216076,0.172847167,Good Overlap,17758,0,9436,12915,3536,12890
origSeq_1-origSeq_153,0.444211409,0.444444444,0.043678022,0.260416954,0.165954922,Good Overlap,3177,0,3177,8559,3975,7155
origSeq_121-origSeq_131,0.444662096,0.443626729,0.041134253,0.272425536,0.178389162,Good Overlap,10092,0,9080,19393,10328,19370
origSeq_128-origSeq_183,0.444998615,0.446073009,0.03632607,0.279515803,0.186376055,Good Overlap,1606,0,1606,11124,2003,3616
origSeq_76-origSeq_96,0.445317959,0.445834303,0.041967537,0.26833308,0.174342939,Good Overlap,7647,0,7647,19709,9525,17188
origSeq_147-origSeq_32,0.446018564,0.450847458,0.050340043,0.262269988,0.163769547,Good Overlap,913,0,913,5646,1134,2065
origSeq_111-origSeq_46,0.44608815,0.444308446,0.04304466,0.275638896,0.181231569,Good Overlap,4768,2,2927,4709,1791,4695
origSeq_117-origSeq_141,0.447231121,0.446115748,0.044676586,0.278046634,0.184596407,Good Overlap,6898,0,4886,8897,4027,8891
origSeq_118-origSeq_129,0.447372676,0.447283312,0.037262971,0.277215453,0.182892369,Good Overlap,2767,0,2767,17989,3418,6184
origSeq_165-origSeq_53,0.447500899,0.447252451,0.040849793,0.275238144,0.179676389,Good Overlap,22641,11539,16517,5003,22,4995
origSeq_178-origSeq_43,0.447867068,0.44845661,0.041523286,0.26921855,0.173080212,Good Overlap,6981,0,4609,7936,3310,7930
origSeq_111-origSeq_42,0.448184234,0.44909045,0.040778528,0.279487082,0.185234974,Good Overlap,4768,0,3542,6699,3135,6690
origSeq_169-origSeq_177,0.448212928,0.447680909,0.042006967,0.281129608,0.187638111,Good Overlap,18645,0,8841,9902,1080,9902
origSeq_174-origSeq_96,0.448273848,0.447208241,0.041242228,0.277835057,0.184274614,Good Overlap,7674,0,7674,19709,9445,17086
origSeq_174-origSeq_191,0.448693212,0.446979472,0.039954657,0.286434819,0.193161234,Good Overlap,7674,0,7674,22116,9429,17050
origSeq_134-origSeq_45,0.449797471,0.449932507,0.041440365,0.27896368,0.184386336,Good Overlap,18418,2133,9462,7344,9,7342
origSeq_150-origSeq_29,0.45001865,0.449813433,0.040287791,0.279038099,0.184760607,Good Overlap,3827,0,2413,3960,1535,3946
origSeq_131-origSeq_34,0.45039792,0.453155625,0.044273674,0.272564616,0.176374958,Good Overlap,19393,6707,12423,5805,5,5785
origSeq_133-origSeq_179,0.451464489,0.450503083,0.041706197,0.285192727,0.191298372,Good Overlap,17758,2328,9295,6953,2,6942
origSeq_15-origSeq_48,0.451606153,0.448779975,0.039424043,0.279581253,0.184685785,Good Overlap,6726,0,4316,7106,2831,7098
origSeq_139-origSeq_192,0.454429882,0.45433078,0.041575434,0.277472425,0,Good Overlap,15013,0,15013,47088,18024,33031
origSeq_187-origSeq_60,0.454624387,0.453758318,0.041012484,0.282713898,0.187569006,Good Overlap,27328,840,12883,12013,2,12003
origSeq_124-origSeq_78,0.455445545,0.45747679,0.04305173,0.276913777,0.180562966,Good Overlap,26618,14599,20073,5526,0,5519
origSeq_101-origSeq_22,0.455840839,0.455181696,0.04082514,0.295332658,0.201715181,Good Overlap,10048,2609,6000,3393,0,3382
origSeq_124-origSeq_35,0.457177322,0.459096373,0.038460129,0.278497077,0.181158575,Good Overlap,26618,12525,18968,6520,0,6493
origSeq_190-origSeq_191,0.457268794,0.457681955,0.041569081,0.283020106,0,Good Overlap,31476,0,16806,22116,5277,22111
origSeq_53-origSeq_66,0.45735442,0.45566254,0.040346708,0.27634272,0.179435016,Good Overlap,5003,0,5003,12390,5936,10905
origSeq_117-origSeq_125,0.457669851,0.458854684,0.044900364,0.282703427,0.185725806,Good Overlap,6898,0,6898,16120,8174,15105
origSeq_125-origSeq_32,0.458001923,0.476134156,0.043827279,0.291702008,0.190948255,Good Overlap,16120,4683,9923,5646,4,5640
origSeq_170-origSeq_29,0.458074534,0.458914729,0.042674443,0.285923733,0.189758079,Good Overlap,3575,0,2360,3960,1577,3945
origSeq_124-origSeq_145,0.459974587,0.459090909,0.040534936,0.283114501,0.186408849,Good Overlap,26618,21153,23687,2575,44,2569
origSeq_111-origSeq_185,0.460260744,0.461560694,0.045900363,0.285069019,0.187847405,Good Overlap,4768,2,4768,16198,5589,10380
origSeq_167-origSeq_89,0.460445857,0.461586508,0.045322743,0.278521965,0.180205913,Good Overlap,12915,0,9563,17466,7854,17461
origSeq_122-origSeq_13,0.461060266,0.461432269,0.044632579,0.279549093,0.181832461,Good Overlap,5534,0,2670,2939,257,2931
origSeq_122-origSeq_192,0.461166667,0.448904798,0.046285457,0.27335051,0.174740861,Good Overlap,5534,0,5534,47088,6466,11733
origSeq_157-origSeq_85,0.461921354,0.462189055,0.033175665,0.288200817,0.190939988,Good Overlap,5695,3689,4617,939,3,932
origSeq_188-origSeq_32,0.462730627,0.462377944,0.042901603,0.29044657,0.194260919,Good Overlap,15308,3117,8760,5646,4,5639
origSeq_169-origSeq_88,0.46328801,0.461691049,0.044026457,0.278416563,0.180176748,Good Overlap,18645,14601,16475,1870,1,1863
origSeq_1-origSeq_66,0.46345733,0.465018182,0.041378727,0.278561741,0.179676786,Good Overlap,3177,0,3177,12390,3678,6875
origSeq_30-origSeq_4,0.463459196,0.458845209,0.037999064,0.281962111,0.184913206,Good Overlap,2294,680,1441,781,28,775
origSeq_166-origSeq_98,0.463797035,0.464255198,0.041519186,0.268411642,0.168169043,Good Overlap,3139,0,1627,2007,369,1999
origSeq_116-origSeq_57,0.463886583,0.465524925,0.044957449,0.282680119,0.184527859,Good Overlap,16597,939,8203,7337,1,7313
origSeq_134-origSeq_186,0.464167835,0.46382844,0.043133442,0.284795278,0.186947924,Good Overlap,18418,0,10266,13958,3699,13951
origSeq_57-origSeq_96,0.464299278,0.464739738,0.044763263,0.282877175,0.185271451,Good Overlap,7337,2,7337,19709,8463,15811
origSeq_112-origSeq_163,0.46550472,0.472590469,0.039334774,0.281266529,0.180005335,Good Overlap,11483,8732,10014,1334,3,1322
origSeq_165-origSeq_70,0.465506011,0.464364133,0.044252276,0.285382294,0.187520489,Good Overlap,22641,5760,13621,8278,6,7831
origSeq_165-origSeq_186,0.465623499,0.464959731,0.042042554,0.2876133,0.189609118,Good Overlap,22641,0,11635,13958,2347,13951
origSeq_189-origSeq_68,0.465653193,0.466978458,0.043942636,0.292038632,0.194509168,Good Overlap,39864,25788,32343,6602,1,6591
origSeq_75-origSeq_89,0.465832413,0.465307626,0.046310145,0.284210974,0.185578324,Good Overlap,7594,0,7594,17466,8708,16286
origSeq_187-origSeq_50,0.466630992,0.466222936,0.042207571,0.284541926,0.185273936,Good Overlap,27328,14273,20377,6126,26,6120
origSeq_172-origSeq_59,0.467025174,0.466173424,0.041948417,0.292773152,0.195327509,Good Overlap,14476,0,7903,10331,2446,10322
origSeq_10-origSeq_140,0.467098309,0.468572935,0.045508327,0.28891,0.190206129,Good Overlap,3535,0,3535,13483,4033,7589
origSeq_58-origSeq_93,0.467846111,0.467547064,0.041771451,0.291805224,0.193864654,Good Overlap,1666,0,1666,11829,1895,3559
origSeq_107-origSeq_151,0.468346941,0.469977586,0.040375464,0.288371276,0.188788989,Good Overlap,3958,0,3958,15444,4493,8477
origSeq_164-origSeq_181,0.46857522,0.468020497,0.0420404,0.281717103,0.182923943,Good Overlap,4943,0,4943,11249,5606,10538
origSeq_129-origSeq_174,0.468603214,0.470696873,0.04388746,0.292276282,0.193142343,Good Overlap,17989,1810,9392,7674,1,7647
origSeq_129-origSeq_96,0.469482469,0.469751306,0.043651463,0.285350925,0.185588238,Good Overlap,17989,0,12038,19709,7652,19703
origSeq_116-origSeq_176,0.469737727,0.467469608,0.044046551,0.285840006,0.186073997,Good Overlap,16597,7681,11872,4281,6,4159
origSeq_139-origSeq_70,0.470361074,0.470326982,0.043736278,0.287237556,0.187792545,Good Overlap,15013,0,7308,8278,524,7831
origSeq_22-origSeq_25,0.471280698,0.471280698,0.038732075,0.288036507,0.188254505,Good Overlap,3393,0,2322,3903,1534,3856
origSeq_113-origSeq_117,0.471762048,0.472159518,0.045488353,0.296303025,0.198868417,Good Overlap,1253,0,1253,6898,1403,2658
origSeq_190-origSeq_80,0.471781675,0.470641156,0.044741925,0.292535915,0.19303304,Good Overlap,31476,14767,22650,7860,0,7847
origSeq_133-origSeq_177,0.471922648,0.470628961,0.042742914,0.294677329,0.19626213,Good Overlap,17758,0,8883,9902,1065,9902
origSeq_108-origSeq_125,0.472180016,0.474082618,0.045016804,0.288182538,0.187461549,Good Overlap,6526,0,6526,16120,7295,13871
origSeq_40-origSeq_77,0.472519366,0.46958457,0.044545861,0.285590816,0.185748573,Good Overlap,4447,0,2562,3518,975,3507
origSeq_156-origSeq_96,0.472528977,0.473154057,0.042959603,0.289474673,0.189521098,Good Overlap,12592,0,10355,19709,9322,19703
origSeq_175-origSeq_50,0.472887865,0.471344939,0.044118823,0.291335493,0.191310369,Good Overlap,13606,587,6744,6126,1,6120
origSeq_171-origSeq_73,0.473151408,0.471523179,0.044632065,0.292923269,0.193888016,Good Overlap,5375,0,5375,12487,5985,11325
origSeq_8-origSeq_96,0.473488075,0.472926881,0.044852407,0.29628752,0.196825637,Good Overlap,4447,0,4447,19709,4945,9382
origSeq_123-origSeq_26,0.473603673,0.473066122,0.039539104,0.292285501,0.192092615,Good Overlap,10666,6757,8614,1877,12,1865
origSeq_139-origSeq_153,0.474017426,0.475628046,0.043324122,0.29466967,0.194912202,Good Overlap,15013,0,7562,8559,940,8551
origSeq_129-origSeq_76,0.474226804,0.474422647,0.043237904,0.286733734,0.186248872,Good Overlap,17989,1887,9523,7647,0,7642
origSeq_129-origSeq_16,0.4745,0.473710566,0.044436785,0.285621792,0.184396491,Good Overlap,17989,15997,16946,964,8,954
origSeq_102-origSeq_149,0.474576271,0.468018721,0.043906897,0.287437299,0.187253121,Good Overlap,926,2,926,3940,1023,1923
origSeq_187-origSeq_37,0.474862174,0.473301972,0.04140537,0.288000426,0.187043237,Good Overlap,27328,15176,20947,5744,1,5736
origSeq_1-origSeq_70,0.475812491,0.476283106,0.046667719,0.28366599,0.182192672,Good Overlap,3177,0,3177,8278,3500,6683
origSeq_21-origSeq_92,0.476514215,0.476190476,0.041845616,0.292551752,0.189705941,Good Overlap,1092,0,771,1297,526,1296
origSeq_174-origSeq_184,0.476911286,0.47486535,0.043017105,0.300030506,0.201294584,Good Overlap,7674,0,7467,15396,7983,15389
origSeq_25-origSeq_36,0.477650064,0.48046999,0.043145145,0.294565917,0.193328408,Good Overlap,3903,774,2270,1530,3,1516
origSeq_178-origSeq_20,0.478092784,0.475252656,0.041294029,0.28155548,0.179334525,Good Overlap,6981,3103,4958,1845,2,1836
origSeq_174-origSeq_26,0.479213908,0.47458058,0.041762424,0.30427085,0.204807385,Good Overlap,7674,3706,5608,1877,1,1868
origSeq_175-origSeq_37,0.479474684,0.47644762,0.044624235,0.290873595,0.189395662,Good Overlap,13606,1500,7305,5744,1,5736
origSeq_136-origSeq_165,0.479721002,0.479586563,0.043729425,0.290663936,0.188414537,Good Overlap,1857,0,1857,22641,2014,3870
origSeq_156-origSeq_57,0.480190292,0.479880997,0.044095196,0.29867942,0.198211743,Good Overlap,12592,0,6460,7337,861,7313
origSeq_49-origSeq_84,0.480810442,0.481315687,0.042541639,0.301663718,0.20083019,Good Overlap,2468,0,2468,7678,2665,5138
origSeq_129-origSeq_17,0.481723695,0.483172237,0.045461574,0.290873064,0.188463389,Good Overlap,17989,9426,13551,4151,0,4149
origSeq_151-origSeq_189,0.482127806,0.482547802,0.044699642,0.295813232,0,Good Overlap,15444,0,15444,39864,16589,32059
origSeq_157-origSeq_169,0.48238184,0.483693815,0.041941242,0.297172166,0.194246219,Good Overlap,5695,0,5695,18645,6111,11836
origSeq_112-origSeq_182,0.48245872,0.483630266,0.046368221,0.297493591,0.195471118,Good Overlap,11483,0,11483,26524,12318,23855
origSeq_119-origSeq_182,0.482701471,0.483397124,0.045321088,0.297732709,0.196756526,Good Overlap,9320,0,9320,26524,9988,19334
origSeq_183-origSeq_77,0.484047652,0.480562448,0.044871183,0.294723513,0.19247994,Good Overlap,11124,3825,7360,3518,4,3490
origSeq_114-origSeq_20,0.484943703,0.482640715,0.043775386,0.287355992,0.184415375,Good Overlap,11237,7419,9271,1845,1,1836
origSeq_185-origSeq_42,0.486119186,0.486007124,0.046692949,0.298732231,0.196222701,Good Overlap,16198,2438,9127,6699,0,6686
origSeq_138-origSeq_18,0.486549165,0.486787204,0.043377627,0.299440086,0.196428814,Good Overlap,12367,10216,11265,1059,5,1055
origSeq_133-origSeq_157,0.487537732,0.488067545,0.042903937,0.303183564,0.200127408,Good Overlap,17758,6164,11817,5695,1,5666
origSeq_175-origSeq_190,0.487845106,0.488340438,0.045003159,0.301243856,0,Good Overlap,13606,0,13606,31476,14284,27917
origSeq_111-origSeq_151,0.487874757,0.48965025,0.047195933,0.298879867,0.195594407,Good Overlap,4768,0,4768,15444,5005,9807
origSeq_33-origSeq_76,0.488117573,0.485866834,0.046577925,0.298787196,0.196213478,Good Overlap,3124,2,3124,7647,3274,6368
origSeq_25-origSeq_98,0.488430584,0.486622918,0.047305542,0.299200741,0.195424435,Good Overlap,3903,0,1942,2007,73,2001
origSeq_57-origSeq_95,0.488527494,0.487371903,0.045343333,0.300169752,0.197572767,Good Overlap,7337,0,6068,11131,5084,11124
origSeq_187-origSeq_191,0.48933398,0.493691041,0.045448655,0.307837197,0,Good Overlap,27328,0,16149,22116,5674,22107
origSeq_106-origSeq_121,0.48958483,0.49126575,0.048107767,0.303257947,0.199915483,Good Overlap,3408,0,3408,10092,3553,6984
origSeq_167-origSeq_25,0.490121581,0.490702087,0.043821837,0.290039634,0.185128384,Good Overlap,12915,5038,8908,3903,19,3898
origSeq_116-origSeq_96,0.492139865,0.493065044,0.045026357,0.294961338,0,Good Overlap,16597,0,11865,19709,7512,19421
origSeq_50-origSeq_58,0.492335437,0.493705036,0.044255032,0.303310776,0.199538086,Good Overlap,6126,2800,4438,1666,1,1648
origSeq_180-origSeq_60,0.492346939,0.495837857,0.04762132,0.307525707,0.204202034,Good Overlap,1351,0,1351,12013,1393,2763
origSeq_151-origSeq_42,0.492960861,0.493035596,0.047735773,0.305503831,0.202532709,Good Overlap,15444,1877,8565,6699,0,6690
origSeq_152-origSeq_184,0.493530125,0.493120194,0.0438499,0.303858324,0.199715186,Good Overlap,14143,0,9764,15396,5641,15389
origSeq_120-origSeq_131,0.49436896,0.493854098,0.046156178,0.302195662,0.197894379,Good Overlap,6804,0,6804,19393,6959,13749
origSeq_160-origSeq_189,0.495382219,0.494087461,0.04363483,0.300267958,0.195061495,Good Overlap,4454,2,4454,39864,4535,8964
origSeq_117-origSeq_188,0.496652027,0.49881712,0.044900561,0.30373201,0.197939534,Good Overlap,6898,0,6898,15308,6991,13949
origSeq_189-origSeq_96,0.496722929,0.496531821,0.046591498,0.306459159,0,Good Overlap,39864,420,20049,19709,73,19687
origSeq_100-origSeq_192,0.496908033,0.495648191,0.045866453,0.304292138,0,Good Overlap,16312,0,16312,47088,16515,32745
origSeq_129-origSeq_172,0.496979757,0.496585141,0.045060519,0.305365359,0.200360032,Good Overlap,17989,2,10780,14476,3700,14461
origSeq_187-origSeq_74,0.497871864,0.497928099,0.046919088,0.30072702,0.194827188,Good Overlap,27328,9486,18376,8911,14,8906
origSeq_60-origSeq_95,0.498186763,0.498251748,0.048523439,0.312981388,0.208687591,Good Overlap,12013,0,7693,11131,3429,11124
origSeq_191-origSeq_59,0.498571636,0.498401627,0.04533695,0.310487374,0.20581989,Good Overlap,22116,1465,11762,10331,2,10292
origSeq_175-origSeq_187,0.498625518,0.498588761,0.045377075,0.303125549,0,Good Overlap,13606,2,13606,27328,13679,27281
origSeq_134-origSeq_31,0.498634129,0.500906454,0.043878871,0.312697898,0.208560294,Good Overlap,18418,12948,15686,2791,21,2784
origSeq_96-origSeq_97,0.4997165,0.497818251,0.045053619,0.299050826,0.193024033,Good Overlap,19709,9127,14415,5262,0,5248
origSeq_42-origSeq_69,0.499727817,0.501491728,0.044180217,0.297081987,0.189491889,Good Overlap,6699,3027,4863,1857,2,1851
origSeq_151-origSeq_74,0.500522723,0.498982173,0.048272489,0.307311584,0.201675727,Good Overlap,15444,0,8139,8911,817,8906
origSeq_139-origSeq_54,0.500745527,0.501117457,0.050118855,0.307697601,0.202346283,Good Overlap,15013,10989,13004,2031,0,2018
origSeq_184-origSeq_26,0.502141328,0.500939093,0.044808045,0.303445531,0.196726766,Good Overlap,15396,11661,13537,1877,1,1868
origSeq_185-origSeq_189,0.502762431,0.503209601,0.048037878,0.308595688,0,Good Overlap,16198,0,16198,39864,16020,32247
origSeq_185-origSeq_2,0.503218256,0.505244755,0.04597017,0.320259655,0.215536875,Good Overlap,16198,11075,13655,2612,4,2605
origSeq_139-origSeq_90,0.503694899,0.503309888,0.046055039,0.305145462,0.198864497,Good Overlap,15013,0,9747,14077,4338,14070
origSeq_141-origSeq_161,0.503722888,0.507311586,0.050064765,0.300761439,0.192737433,Good Overlap,8897,2728,5840,3173,9,3166
origSeq_36-origSeq_98,0.50383959,0.504262575,0.046071823,0.311401338,0.205198477,Good Overlap,1530,0,1181,2007,814,1997
origSeq_13-origSeq_43,0.503857363,0.505637171,0.047835677,0.292515248,0.183215193,Good Overlap,2939,0,2939,7936,2894,5854
origSeq_122-origSeq_124,0.503961388,0.506924957,0.046079669,0.31120443,0.203965472,Good Overlap,5534,0,5534,26618,5447,11047
origSeq_139-origSeq_53,0.504044231,0.506821421,0.045944323,0.305805042,0.198018814,Good Overlap,15013,5265,10188,5003,19,4997
origSeq_140-origSeq_89,0.504523786,0.504860976,0.047927771,0.308243633,0.200956734,Good Overlap,13483,0,10372,17466,7075,17461
origSeq_156-origSeq_172,0.504642758,0.504422317,0.046797965,0.314008284,0.20814863,Good Overlap,12592,0,9076,14476,5393,14461
origSeq_168-origSeq_24,0.504748982,0.509078682,0.047896094,0.310019417,0.201222166,Good Overlap,2359,0,2232,4348,2063,4334
